condition,family,seed,method,actual_estimator,status,age,truth,fitted_rate_sd,rate_variance_estimated,interval_status,interval_available,lower,upper,width,covered
t4-s2000-sd06,187,91320187,studentized,joint-map,completed,20.121872781798277,20.0,0.4874982219923532,True,conditional-studentized-curvature,True,11.888850063857989,48.54291540734843,36.65406534349045,True
t4-s2000-sd06,188,91320188,laplace,marginal,completed,14.052007353561285,20.0,0.205773163918491,True,conditional-laplace,True,12.422290604434796,15.681724102687769,3.2594334982529727,False
t4-s2000-sd06,188,91320188,studentized,marginal,completed,14.052007353561285,20.0,0.205773163918491,True,conditional-studentized-curvature,True,11.721368961142286,19.209021063815616,7.48765210267333,False
t4-s2000-sd06,189,91320189,laplace,marginal,completed,14.265597604165889,20.0,0.1830224778778263,True,conditional-laplace,True,12.71596948168747,15.815225726644304,3.099256244956834,False
t4-s2000-sd06,189,91320189,studentized,marginal,completed,14.265597604165889,20.0,0.1830224778778263,True,conditional-studentized-curvature,True,11.969146800771508,18.96739193323816,6.9982451324666535,False
t4-s2000-sd06,190,91320190,laplace,joint-map,completed,22.31508352910052,20.0,0.3238162611404227,True,conditional-laplace,True,15.271756778566813,29.35841027963422,14.08665350106741,True
t4-s2000-sd06,190,91320190,studentized,joint-map,completed,22.31508352910052,20.0,0.3238162611404227,True,conditional-studentized-curvature,True,13.938951002695868,41.900608072436185,27.96165706974032,True
t4-s2000-sd06,191,91320191,laplace,joint-map,completed,17.561832889397696,20.0,0.1832261470256793,True,conditional-laplace,True,14.893513731976762,20.230152046818624,5.336638314841862,True
t4-s2000-sd06,191,91320191,studentized,joint-map,completed,17.561832889397696,20.0,0.1832261470256793,True,conditional-studentized-curvature,True,13.83822113168942,24.298393834357263,10.460172702667844,True
t4-s2000-sd06,192,91320192,laplace,joint-map,completed,17.27397712347638,20.0,0.2207758406757103,True,conditional-laplace,True,14.29645918330536,20.251495063647404,5.955035880342043,True
t4-s2000-sd06,192,91320192,studentized,joint-map,completed,17.27397712347638,20.0,0.2207758406757103,True,conditional-studentized-curvature,True,13.307451192588593,25.165297498169103,11.85784630558051,True
t4-s2000-sd06,193,91320193,laplace,joint-map,completed,44.58281680775737,20.0,0.3936817958835079,True,conditional-laplace,True,21.03100269074369,68.13463092477105,47.10362823402736,False
t4-s2000-sd06,193,91320193,studentized,joint-map,completed,44.58281680775737,20.0,0.3936817958835079,True,conditional-studentized-curvature,True,16.54731001795748,84.90880588272246,68.36149586476498,True
t4-s2000-sd06,194,91320194,laplace,joint-map,completed,25.10629612203615,20.0,0.9178931173664618,True,unavailable-gaussian-interval-crosses-bound,False,,,,False
t4-s2000-sd06,194,91320194,studentized,joint-map,completed,25.10629612203615,20.0,0.9178931173664618,True,conditional-studentized-curvature,True,10.522163454051364,88.70996366320014,78.18780020914878,True
t4-s2000-sd06,195,91320195,laplace,joint-map,completed,41.04890529085416,20.0,0.5048411649972157,True,conditional-laplace,True,14.050815556137415,68.0469950255709,53.99617946943348,True
t4-s2000-sd06,195,91320195,studentized,joint-map,completed,41.04890529085416,20.0,0.5048411649972157,True,conditional-studentized-curvature,True,13.769378930509816,87.74844632800867,73.97906739749885,True
t4-s2000-sd06,196,91320196,laplace,joint-map,completed,16.470434852903477,20.0,0.2514997336978699,True,conditional-laplace,True,13.475619273558356,19.4652504322486,5.989631158690244,False
t4-s2000-sd06,196,91320196,studentized,joint-map,completed,16.470434852903477,20.0,0.2514997336978699,True,conditional-studentized-curvature,True,12.656141774753197,24.832025526181997,12.1758837514288,True
t4-s2000-sd06,197,91320197,laplace,joint-map,completed,20.97340305983621,20.0,0.2958252199577858,True,conditional-laplace,True,15.18557166268944,26.761234456982983,11.575662794293544,True
t4-s2000-sd06,197,91320197,studentized,joint-map,completed,20.97340305983621,20.0,0.2958252199577858,True,conditional-studentized-curvature,True,13.87765789042306,36.985172335928254,23.1075144455052,True
t4-s2000-sd06,198,91320198,laplace,marginal,completed,13.616512123687697,20.0,0.4139438225643606,True,conditional-laplace,True,10.920547481358916,16.312476766016477,5.391929284657561,False
t4-s2000-sd06,198,91320198,studentized,marginal,completed,13.616512123687697,20.0,0.4139438225643606,True,conditional-studentized-curvature,True,10.733642764910972,25.82005715353312,15.08641438862215,True
t4-s2000-sd06,199,91320199,laplace,joint-map,completed,17.77885107243244,20.0,0.5591449800688292,True,conditional-laplace,True,10.279822405739118,25.277879739125755,14.998057333386637,True
t4-s2000-sd06,199,91320199,studentized,joint-map,completed,17.77885107243244,20.0,0.5591449800688292,True,conditional-studentized-curvature,True,11.1622196287597,46.56167889766533,35.39945926890563,True
t16-s2000-sd03,0,91330000,laplace,joint-map,completed,22.913604543905095,20.0,0.3829831010418815,True,conditional-laplace,True,15.640192289030646,30.18701679877955,14.546824509748904,True
t16-s2000-sd03,0,91330000,studentized,joint-map,completed,22.913604543905095,20.0,0.3829831010418815,True,conditional-studentized-curvature,True,16.905306691508066,32.720291797751734,15.814985106243668,True
t16-s2000-sd03,1,91330001,laplace,joint-map,completed,21.07227279136549,20.0,0.3100780463280454,True,conditional-laplace,True,15.960234794084563,26.18431078864641,10.224075994561847,True
t16-s2000-sd03,1,91330001,studentized,joint-map,completed,21.07227279136549,20.0,0.3100780463280454,True,conditional-studentized-curvature,True,16.66904007943568,27.76302635706381,11.093986277628131,True
t16-s2000-sd03,2,91330002,laplace,joint-map,completed,23.607521116569966,20.0,0.2642792924415759,True,conditional-laplace,True,18.212051426287204,29.00299080685273,10.790939380565526,True
t16-s2000-sd03,2,91330002,studentized,joint-map,completed,23.607521116569966,20.0,0.2642792924415759,True,conditional-studentized-curvature,True,18.791255450044535,30.399556734550917,11.608301284506377,True
t16-s2000-sd03,3,91330003,laplace,joint-map,completed,20.73337937580476,20.0,0.4377118807565976,True,conditional-laplace,True,13.855548873615732,27.611209877993787,13.755661004378055,True
t16-s2000-sd03,3,91330003,studentized,joint-map,completed,20.73337937580476,20.0,0.4377118807565976,True,conditional-studentized-curvature,True,15.281647551692446,30.453791181134413,15.172143629441967,True
t16-s2000-sd03,4,91330004,laplace,joint-map,completed,27.340608503469856,20.0,0.3032475619072661,True,conditional-laplace,True,19.58197744592536,35.09923956101436,15.517262115089,True
t16-s2000-sd03,4,91330004,studentized,joint-map,completed,27.340608503469856,20.0,0.3032475619072661,True,conditional-studentized-curvature,True,20.50761572595906,37.10208681171878,16.594471085759718,False
t16-s2000-sd03,5,91330005,laplace,joint-map,completed,20.41816382252967,20.0,0.2495890869633456,True,conditional-laplace,True,16.455224373345477,24.381103271713865,7.925878898368387,True
t16-s2000-sd03,5,91330005,studentized,joint-map,completed,20.41816382252967,20.0,0.2495890869633456,True,conditional-studentized-curvature,True,16.878854474166644,25.440249032835787,8.561394558669143,True
t16-s2000-sd03,6,91330006,laplace,joint-map,completed,19.77979282087973,20.0,0.2807336473284361,True,conditional-laplace,True,15.647934836666677,23.9116508050928,8.263715968426121,True
t16-s2000-sd03,6,91330006,studentized,joint-map,completed,19.77979282087973,20.0,0.2807336473284361,True,conditional-studentized-curvature,True,16.166074231821934,25.12918015488072,8.963105923058784,True
t16-s2000-sd03,7,91330007,laplace,joint-map,completed,24.881923213105903,20.0,0.3333968759361178,True,conditional-laplace,True,17.562960367814362,32.200886058397444,14.63792569058308,True
t16-s2000-sd03,7,91330007,studentized,joint-map,completed,24.881923213105903,20.0,0.3333968759361178,True,conditional-studentized-curvature,True,18.60409536401872,34.36891204960751,15.76481668558879,True
t16-s2000-sd03,8,91330008,laplace,joint-map,completed,24.087679693156787,20.0,0.3575344891124226,True,conditional-laplace,True,16.679558505700708,31.49580088061286,14.816242374912154,True
t16-s2000-sd03,8,91330008,studentized,joint-map,completed,24.087679693156787,20.0,0.3575344891124226,True,conditional-studentized-curvature,True,17.843628851102586,33.85888443774475,16.015255586642162,True
t16-s2000-sd03,9,91330009,laplace,joint-map,completed,24.40966852815032,20.0,0.3238675332019888,True,conditional-laplace,True,17.50601664179728,31.313320414503355,13.807303772706074,True
t16-s2000-sd03,9,91330009,studentized,joint-map,completed,24.40966852815032,20.0,0.3238675332019888,True,conditional-studentized-curvature,True,18.461473240202693,33.34226157896804,14.880788338765347,True
t16-s2000-sd03,10,91330010,laplace,joint-map,completed,21.96340202514776,20.0,0.293836166086839,True,conditional-laplace,True,16.726469024077414,27.200335026218102,10.473866002140692,True
t16-s2000-sd03,10,91330010,studentized,joint-map,completed,21.96340202514776,20.0,0.293836166086839,True,conditional-studentized-curvature,True,17.393125715088633,28.71872609787477,11.325600382786138,True
t16-s2000-sd03,11,91330011,laplace,joint-map,completed,21.029065604858157,20.0,0.408400873248366,True,conditional-laplace,True,14.43150701725896,27.626624192457356,13.195117175198394,True
t16-s2000-sd03,11,91330011,studentized,joint-map,completed,21.029065604858157,20.0,0.408400873248366,True,conditional-studentized-curvature,True,15.69241093243855,30.1717822105236,14.479371278085052,True
t16-s2000-sd03,12,91330012,laplace,joint-map,completed,18.76609356573667,20.0,0.3585005376383229,True,conditional-laplace,True,14.109312614412632,23.422874517060716,9.31356190264808,True
t16-s2000-sd03,12,91330012,studentized,joint-map,completed,18.76609356573667,20.0,0.3585005376383229,True,conditional-studentized-curvature,True,14.903270924332803,25.13096825870127,10.227697334368465,True
t16-s2000-sd03,13,91330013,laplace,joint-map,completed,17.672372186764736,20.0,0.3721369929729508,True,conditional-laplace,True,13.430086552961937,21.91465782056753,8.484571267605599,True
t16-s2000-sd03,13,91330013,studentized,joint-map,completed,17.672372186764736,20.0,0.3721369929729508,True,conditional-studentized-curvature,True,14.197799935302903,23.56811136007545,9.370311424772549,True
t16-s2000-sd03,14,91330014,laplace,joint-map,completed,22.12386786222282,20.0,0.2682057868085418,True,conditional-laplace,True,17.2404829717015,27.007252752744137,9.766769781042637,True
t16-s2000-sd03,14,91330014,studentized,joint-map,completed,22.12386786222282,20.0,0.2682057868085418,True,conditional-studentized-curvature,True,17.79166241407421,28.327792562682763,10.536130148608551,True
t16-s2000-sd03,15,91330015,laplace,joint-map,completed,23.98841075622116,20.0,0.2823136918777276,True,conditional-laplace,True,18.062616736430694,29.914204776011616,11.851588039580918,True
t16-s2000-sd03,15,91330015,studentized,joint-map,completed,23.98841075622116,20.0,0.2823136918777276,True,conditional-studentized-curvature,True,18.75864854119545,31.51391722369008,12.755268682494629,True
t16-s2000-sd03,16,91330016,laplace,joint-map,completed,18.61880352631881,20.0,0.2877674474451441,True,conditional-laplace,True,14.877456026976198,22.36015102566143,7.482694998685233,True
t16-s2000-sd03,16,91330016,studentized,joint-map,completed,18.61880352631881,20.0,0.2877674474451441,True,conditional-studentized-curvature,True,15.372399110734971,23.513672495954697,8.141273385219726,True
t16-s2000-sd03,17,91330017,laplace,joint-map,completed,20.058092673246563,20.0,0.4269153526781019,True,conditional-laplace,True,13.771313897911558,26.34487144858157,12.573557550670014,True
t16-s2000-sd03,17,91330017,studentized,joint-map,completed,20.058092673246563,20.0,0.4269153526781019,True,conditional-studentized-curvature,True,15.047913950879211,28.932755808106588,13.884841857227377,True
t16-s2000-sd03,18,91330018,laplace,joint-map,completed,16.60738308161994,20.0,0.2831918140545987,True,conditional-laplace,True,13.74133551351752,19.47343064972236,5.7320951362048405,False
t16-s2000-sd03,18,91330018,studentized,joint-map,completed,16.60738308161994,20.0,0.2831918140545987,True,conditional-studentized-curvature,True,14.130462836630242,20.389920608394814,6.259457771764572,True
t16-s2000-sd03,19,91330019,laplace,joint-map,completed,19.186240682640697,20.0,0.2782014118697421,True,conditional-laplace,True,15.323712995971814,23.048768369309585,7.725055373337771,True
t16-s2000-sd03,19,91330019,studentized,joint-map,completed,19.186240682640697,20.0,0.2782014118697421,True,conditional-studentized-curvature,True,15.809169342793767,24.19550196112777,8.386332618334007,True
t16-s2000-sd03,20,91330020,laplace,joint-map,completed,23.58667039267297,20.0,0.3232191393816879,True,conditional-laplace,True,17.091107015290998,30.082233770054955,12.991126754763958,True
t16-s2000-sd03,20,91330020,studentized,joint-map,completed,23.58667039267297,20.0,0.3232191393816879,True,conditional-studentized-curvature,True,17.999348687163362,32.02821017738311,14.028861490219748,True
t16-s2000-sd03,21,91330021,laplace,joint-map,completed,23.92912867276211,20.0,0.4370133480170994,True,conditional-laplace,True,15.042881502057766,32.815375843466455,17.772494341408688,True
t16-s2000-sd03,21,91330021,studentized,joint-map,completed,23.92912867276211,20.0,0.4370133480170994,True,conditional-studentized-curvature,True,16.812505761243113,36.14365637797407,19.331150616730955,True
t16-s2000-sd03,22,91330022,laplace,joint-map,completed,23.461123155060196,20.0,0.2776102050075979,True,conditional-laplace,True,17.882736064986766,29.03951024513362,11.156774180146854,True
t16-s2000-sd03,22,91330022,studentized,joint-map,completed,23.461123155060196,20.0,0.2776102050075979,True,conditional-studentized-curvature,True,18.52352478808832,30.53802056630345,12.014495778215132,True
t16-s2000-sd03,23,91330023,laplace,joint-map,completed,22.522202340277445,20.0,0.3943306521289025,True,conditional-laplace,True,15.27690355571206,29.76750112484283,14.49059756913077,True
t16-s2000-sd03,23,91330023,studentized,joint-map,completed,22.522202340277445,20.0,0.3943306521289025,True,conditional-studentized-curvature,True,16.585126027841397,32.37618231074531,15.79105628290391,True
t16-s2000-sd03,24,91330024,laplace,joint-map,completed,17.368502582437817,20.0,0.3527183505997747,True,conditional-laplace,True,13.48700460428356,21.250000560592078,7.762995956308515,True
t16-s2000-sd03,24,91330024,studentized,joint-map,completed,17.368502582437817,20.0,0.3527183505997747,True,conditional-studentized-curvature,True,14.152615106424172,22.7062401248586,8.553625018434422,True
t16-s2000-sd03,25,91330025,laplace,joint-map,completed,24.724199319638096,20.0,0.2695140655259467,True,conditional-laplace,True,18.78519429768576,30.66320434159044,11.87801004390468,True
t16-s2000-sd03,25,91330025,studentized,joint-map,completed,24.724199319638096,20.0,0.2695140655259467,True,conditional-studentized-curvature,True,19.42535496422274,32.18190652771137,12.756551563488628,True
t16-s2000-sd03,26,91330026,laplace,joint-map,completed,19.961649788067557,20.0,0.2751901595149241,True,conditional-laplace,True,15.819415620369073,24.103883955766037,8.28446833539696,True
t16-s2000-sd03,26,91330026,studentized,joint-map,completed,19.961649788067557,20.0,0.2751901595149241,True,conditional-studentized-curvature,True,16.32616363583012,25.30423197531168,8.97806833948156,True
t16-s2000-sd03,27,91330027,laplace,joint-map,completed,17.526353557797773,20.0,0.2817422148254144,True,conditional-laplace,True,14.30657524212526,20.746131873470283,6.439556631345024,True
t16-s2000-sd03,27,91330027,studentized,joint-map,completed,17.526353557797773,20.0,0.2817422148254144,True,conditional-studentized-curvature,True,14.730623100692824,21.746708546352643,7.016085445659819,True
t16-s2000-sd03,28,91330028,laplace,joint-map,completed,23.346926555703188,20.0,0.3214703057515878,True,conditional-laplace,True,17.005894932960462,29.68795817844591,12.682063245485448,True
t16-s2000-sd03,28,91330028,studentized,joint-map,completed,23.346926555703188,20.0,0.3214703057515878,True,conditional-studentized-curvature,True,17.88842935678376,31.58940155624304,13.70097219945928,True
t16-s2000-sd03,29,91330029,laplace,joint-map,completed,20.47223035738531,20.0,0.3982540352671341,True,conditional-laplace,True,14.348306724973089,26.59615398979753,12.247847264824443,True
t16-s2000-sd03,29,91330029,studentized,joint-map,completed,20.47223035738531,20.0,0.3982540352671341,True,conditional-studentized-curvature,True,15.495413881737685,28.94571204643267,13.450298164694988,True
t16-s2000-sd03,30,91330030,laplace,joint-map,completed,16.499699241570106,20.0,0.3276853346642306,True,conditional-laplace,True,13.297793520463262,19.701604962676956,6.403811442213691,False
t16-s2000-sd03,30,91330030,studentized,joint-map,completed,16.499699241570106,20.0,0.3276853346642306,True,conditional-studentized-curvature,True,13.809173652715216,20.85136001504853,7.04218636233332,True
t16-s2000-sd03,31,91330031,laplace,joint-map,completed,18.751035511919756,20.0,0.2906130772034276,True,conditional-laplace,True,14.921840913977908,22.580230109861592,7.658389195883684,True
t16-s2000-sd03,31,91330031,studentized,joint-map,completed,18.751035511919756,20.0,0.2906130772034276,True,conditional-studentized-curvature,True,15.432883544172476,23.76587360315702,8.332990058984542,True
t16-s2000-sd03,32,91330032,laplace,joint-map,completed,24.197368828308484,20.0,0.328601426813352,True,conditional-laplace,True,17.304077713149255,31.090659943467717,13.78658223031846,True
t16-s2000-sd03,32,91330032,studentized,joint-map,completed,24.197368828308484,20.0,0.328601426813352,True,conditional-studentized-curvature,True,18.27860842451324,33.14904964522496,14.870441220711722,True
t16-s2000-sd03,33,91330033,laplace,joint-map,completed,22.891264320392928,20.0,0.3069866992089132,True,conditional-laplace,True,17.016652735182625,28.76587590560323,11.749223170420606,True
t16-s2000-sd03,33,91330033,studentized,joint-map,completed,22.891264320392928,20.0,0.3069866992089132,True,conditional-studentized-curvature,True,17.795197399041143,30.48851572632513,12.693318327283984,True
t16-s2000-sd03,34,91330034,laplace,joint-map,completed,18.04151016684413,20.0,0.3403309327239758,True,conditional-laplace,True,13.96919238704242,22.11382794664584,8.144635559603419,True
t16-s2000-sd03,34,91330034,studentized,joint-map,completed,18.04151016684413,20.0,0.3403309327239758,True,conditional-studentized-curvature,True,14.629974481442323,23.567297951518658,8.937323470076334,True
t16-s2000-sd03,35,91330035,laplace,joint-map,completed,17.914480862339385,20.0,0.3975523858361608,True,conditional-laplace,True,13.261976931513974,22.566984793164792,9.305007861650818,True
t16-s2000-sd03,35,91330035,studentized,joint-map,completed,17.914480862339385,20.0,0.3975523858361608,True,conditional-studentized-curvature,True,14.163117088349985,24.47609761796287,10.312980529612886,True
t16-s2000-sd03,36,91330036,laplace,joint-map,completed,21.26474562928243,20.0,0.2442674620989105,True,conditional-laplace,True,17.075560330926006,25.45393092763885,8.378370596712845,True
t16-s2000-sd03,36,91330036,studentized,joint-map,completed,21.26474562928243,20.0,0.2442674620989105,True,conditional-studentized-curvature,True,17.50206928581364,26.53632326493718,9.03425397912354,True
t16-s2000-sd03,37,91330037,laplace,joint-map,completed,22.992499302135684,20.0,0.3208238931097801,True,conditional-laplace,True,16.826390764409723,29.15860783986165,12.332217075451926,True
t16-s2000-sd03,37,91330037,studentized,joint-map,completed,22.992499302135684,20.0,0.3208238931097801,True,conditional-studentized-curvature,True,17.688078731474576,31.02203080185486,13.333952070380285,True
t16-s2000-sd03,38,91330038,laplace,joint-map,completed,23.963736779489064,20.0,0.2842283451653313,True,conditional-laplace,True,18.016937410343857,29.91053614863427,11.893598738290414,True
t16-s2000-sd03,38,91330038,studentized,joint-map,completed,23.963736779489064,20.0,0.2842283451653313,True,conditional-studentized-curvature,True,18.72109282044616,31.52340132326916,12.802308502823,True
t16-s2000-sd03,39,91330039,laplace,joint-map,completed,22.878322667352904,20.0,0.2518805524649173,True,conditional-laplace,True,17.97873074100658,27.77791459369923,9.79918385269265,True
t16-s2000-sd03,39,91330039,studentized,joint-map,completed,22.878322667352904,20.0,0.2518805524649173,True,conditional-studentized-curvature,True,18.479819442421665,29.025861424332604,10.54604198191094,True
t16-s2000-sd03,40,91330040,laplace,joint-map,completed,19.366778213534083,20.0,0.3071101746829338,True,conditional-laplace,True,15.06839881857363,23.66515760849454,8.596758789920909,True
t16-s2000-sd03,40,91330040,studentized,joint-map,completed,19.366778213534083,20.0,0.3071101746829338,True,conditional-studentized-curvature,True,15.67401565585682,25.034378627377684,9.360362971520864,True
t16-s2000-sd03,41,91330041,laplace,joint-map,completed,22.678234021796406,20.0,0.2892722413209818,True,conditional-laplace,True,17.20025079246881,28.156217251124,10.95596645865519,True
t16-s2000-sd03,41,91330041,studentized,joint-map,completed,22.678234021796406,20.0,0.2892722413209818,True,conditional-studentized-curvature,True,17.877170071070623,29.703429398063022,11.826259326992403,True
t16-s2000-sd03,42,91330042,laplace,joint-map,completed,16.960529058895492,20.0,0.3526493256214246,True,conditional-laplace,True,13.311950577166394,20.60910754062459,7.297156963458194,True
t16-s2000-sd03,42,91330042,studentized,joint-map,completed,16.960529058895492,20.0,0.3526493256214246,True,conditional-studentized-curvature,True,13.93676884777527,21.983401197110343,8.046632349335077,True
t16-s2000-sd03,43,91330043,laplace,joint-map,completed,18.49868072795649,20.0,0.2652814942068404,True,conditional-laplace,True,15.061092656304634,21.93626879960835,6.875176143303715,True
t16-s2000-sd03,43,91330043,studentized,joint-map,completed,18.49868072795649,20.0,0.2652814942068404,True,conditional-studentized-curvature,True,15.474831776343152,22.93703441238874,7.462202636045589,True
t16-s2000-sd03,44,91330044,laplace,joint-map,completed,17.60718802190239,20.0,0.2651670698244353,True,conditional-laplace,True,14.519244010662335,20.69513203314245,6.175888022480111,True
t16-s2000-sd03,44,91330044,studentized,joint-map,completed,17.60718802190239,20.0,0.2651670698244353,True,conditional-studentized-curvature,True,14.8976077166032,21.611300909751023,6.713693193147828,True
t16-s2000-sd03,45,91330045,laplace,joint-map,completed,27.598746582398448,20.0,0.2716099615599108,True,conditional-laplace,True,20.47575755827607,34.721735606520824,14.245978048244757,False
t16-s2000-sd03,45,91330045,studentized,joint-map,completed,27.598746582398448,20.0,0.2716099615599108,True,conditional-studentized-curvature,True,21.202251424547335,36.42290136401832,15.220649939470976,False
t16-s2000-sd03,46,91330046,laplace,joint-map,completed,19.48593759156908,20.0,0.3507245072078107,True,conditional-laplace,True,14.535462771384234,24.43641241175392,9.900949640369683,True
t16-s2000-sd03,46,91330046,studentized,joint-map,completed,19.48593759156908,20.0,0.3507245072078107,True,conditional-studentized-curvature,True,15.354513641001413,26.19517290116228,10.840659260160868,True
t16-s2000-sd03,47,91330047,laplace,joint-map,completed,21.985283917006345,20.0,0.4414384839822941,True,conditional-laplace,True,14.244421507594584,29.726146326418103,15.48172481882352,True
t16-s2000-sd03,47,91330047,studentized,joint-map,completed,21.985283917006345,20.0,0.4414384839822941,True,conditional-studentized-curvature,True,15.842443325773736,32.83438008263752,16.991936756863787,True
t16-s2000-sd03,48,91330048,laplace,joint-map,completed,22.58252558990813,20.0,0.3274453569017561,True,conditional-laplace,True,16.490481922588096,28.674569257228164,12.184087334640068,True
t16-s2000-sd03,48,91330048,studentized,joint-map,completed,22.58252558990813,20.0,0.3274453569017561,True,conditional-studentized-curvature,True,17.369993992088894,30.564197123624893,13.194203131536,True
t16-s2000-sd03,49,91330049,laplace,joint-map,completed,17.541269656961262,20.0,0.3138707095022653,True,conditional-laplace,True,13.977789552652997,21.104749761269524,7.126960208616527,True
t16-s2000-sd03,49,91330049,studentized,joint-map,completed,17.541269656961262,20.0,0.3138707095022653,True,conditional-studentized-curvature,True,14.511575197891052,22.312491940646986,7.800916742755932,True
t16-s2000-sd03,50,91330050,laplace,joint-map,completed,18.78219922164897,20.0,0.3111294873197892,True,conditional-laplace,True,14.687781482578917,22.87661696071902,8.188835478140103,True
t16-s2000-sd03,50,91330050,studentized,joint-map,completed,18.78219922164897,20.0,0.3111294873197892,True,conditional-studentized-curvature,True,15.281230312200655,24.214587749505625,8.93335743730497,True
t16-s2000-sd03,51,91330051,laplace,joint-map,completed,24.51038120712542,20.0,0.2368011100991985,True,conditional-laplace,True,19.312506297662363,29.708256116588476,10.39574981892611,True
t16-s2000-sd03,51,91330051,studentized,joint-map,completed,24.51038120712542,20.0,0.2368011100991985,True,conditional-studentized-curvature,True,19.780066652689644,30.931623320478487,11.151556667788842,True
t16-s2000-sd03,52,91330052,laplace,joint-map,completed,21.64401599513588,20.0,0.3576372306057203,True,conditional-laplace,True,15.50176762965686,27.786264360614897,12.284496730958036,True
t16-s2000-sd03,52,91330052,studentized,joint-map,completed,21.64401599513588,20.0,0.3576372306057203,True,conditional-studentized-curvature,True,16.503887915291568,29.879286065846618,13.37539815055505,True
t16-s2000-sd03,53,91330053,laplace,joint-map,completed,22.954039869247783,20.0,0.3137069815879636,True,conditional-laplace,True,16.930540870462373,28.97753886803319,12.046997997570816,True
t16-s2000-sd03,53,91330053,studentized,joint-map,completed,22.954039869247783,20.0,0.3137069815879636,True,conditional-studentized-curvature,True,17.750083810911363,30.76991228284406,13.019828471932698,True
t16-s2000-sd03,54,91330054,laplace,joint-map,completed,19.55285903687884,20.0,0.2992904702671524,True,conditional-laplace,True,15.266539119086222,23.839178954671446,8.572639835585225,True
t16-s2000-sd03,54,91330054,studentized,joint-map,completed,19.55285903687884,20.0,0.2992904702671524,True,conditional-studentized-curvature,True,15.851377127593842,25.173618982052297,9.322241854458454,True
t16-s2000-sd03,55,91330055,laplace,joint-map,completed,19.98694417585931,20.0,0.330643933679254,True,conditional-laplace,True,15.07861655139511,24.895271800323503,9.816655248928395,True
t16-s2000-sd03,55,91330055,studentized,joint-map,completed,19.98694417585931,20.0,0.330643933679254,True,conditional-studentized-curvature,True,15.827604997161131,26.53187348683889,10.704268489677755,True
t16-s2000-sd03,56,91330056,laplace,joint-map,completed,19.846598756892885,20.0,0.3330873728376493,True,conditional-laplace,True,14.973286242443166,24.7199112713426,9.746625028899434,True
t16-s2000-sd03,56,91330056,studentized,joint-map,completed,19.846598756892885,20.0,0.3330873728376493,True,conditional-studentized-curvature,True,15.72489298912619,26.35972229119713,10.63482930207094,True
t16-s2000-sd03,57,91330057,laplace,joint-map,completed,20.562730242086666,20.0,0.340189266939214,True,conditional-laplace,True,15.245717688697834,25.8797427954755,10.634025106777669,True
t16-s2000-sd03,57,91330057,studentized,joint-map,completed,20.562730242086666,20.0,0.340189266939214,True,conditional-studentized-curvature,True,16.075625382448017,27.66616806219108,11.59054267974306,True
t16-s2000-sd03,58,91330058,laplace,joint-map,completed,16.706088504480118,20.0,0.2749035054168423,True,conditional-laplace,True,13.876407652367398,19.53576935659284,5.659361704225443,False
t16-s2000-sd03,58,91330058,studentized,joint-map,completed,16.706088504480118,20.0,0.2749035054168423,True,conditional-studentized-curvature,True,14.2463556982809,20.41754945032323,6.1711937520423295,True
t16-s2000-sd03,59,91330059,laplace,joint-map,completed,23.35753689329964,20.0,0.4324459925114968,True,conditional-laplace,True,14.912902366152249,31.802171420447024,16.889269054294775,True
t16-s2000-sd03,59,91330059,studentized,joint-map,completed,23.35753689329964,20.0,0.4324459925114968,True,conditional-studentized-curvature,True,16.58819398937842,34.99785281088524,18.40965882150682,True
t16-s2000-sd03,60,91330060,laplace,joint-map,completed,20.81875428863996,20.0,0.2842187655649705,True,conditional-laplace,True,16.191399573515206,25.44610900376472,9.254709430249513,True
t16-s2000-sd03,60,91330060,studentized,joint-map,completed,20.81875428863996,20.0,0.2842187655649705,True,conditional-studentized-curvature,True,16.77229365023739,26.795086084880744,10.022792434643351,True
t16-s2000-sd03,61,91330061,laplace,joint-map,completed,17.37554128712265,20.0,0.3962836048232064,True,conditional-laplace,True,13.051254007651778,21.699828566593524,8.648574558941746,True
t16-s2000-sd03,61,91330061,studentized,joint-map,completed,17.37554128712265,20.0,0.3962836048232064,True,conditional-studentized-curvature,True,13.890893198493952,23.492022006954024,9.601128808460071,True
t16-s2000-sd03,62,91330062,laplace,joint-map,completed,18.72087722822841,20.0,0.240887167841919,True,conditional-laplace,True,15.492929404015785,21.94882505244104,6.455895648425258,True
t16-s2000-sd03,62,91330062,studentized,joint-map,completed,18.72087722822841,20.0,0.240887167841919,True,conditional-studentized-curvature,True,15.83389230038199,22.81893468251987,6.98504238213788,True
t16-s2000-sd03,63,91330063,laplace,joint-map,completed,22.269041763138663,20.0,0.289337960105241,True,conditional-laplace,True,16.972996610614775,27.56508691566255,10.592090305047776,True
t16-s2000-sd03,63,91330063,studentized,joint-map,completed,22.269041763138663,20.0,0.289337960105241,True,conditional-studentized-curvature,True,17.630974704801943,29.073337155424728,11.442362450622785,True
t16-s2000-sd03,64,91330064,laplace,joint-map,completed,21.29123717752302,20.0,0.2917198955309752,True,conditional-laplace,True,16.371744382946897,26.21072997209914,9.838985589152244,True
t16-s2000-sd03,64,91330064,studentized,joint-map,completed,21.29123717752302,20.0,0.2917198955309752,True,conditional-studentized-curvature,True,17.000566146171078,27.65237462740189,10.651808481230812,True
